new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population
9,18.571,0,0,0.98,0,0,0.0014,739.6,4926607,3195858,1730623,126,49607,25078,81.02,5126300
18,17.714,0,0,1.01,0,0,0.0013,770.9,4977618,3215030,1762457,131,48163,23046,81.02,5126300
21,17.571,0,0,1.03,0,0,0.0013,792.2,5029506,3234588,1794785,133,47863,21647,81.02,5126300
11,16,0,0,1.06,0,0,0.0012,866.8,5054414,3242873,1811408,133,47575,20786,81.02,5126300
10,15.571,0,0,1.1,0,0,0.0011,879.8,5095479,3255622,1839720,137,46186,19059,81.02,5126300
44,18.429,0,0,1.14,0,0,0.0013,755.9,5140401,3269251,1871008,142,44829,17033,81.02,5126300
25,19.714,0,0,1.16,0,0,0.0015,681.6,5181641,3283323,1898173,145,43554,15534,81.02,5126300
18,21,0,0,1.18,0,0,0.0016,621.8,5228268,3297512,1930607,149,43094,14522,81.02,5126300
28,22.429,0,0,1.21,0,0,0.0016,618.4,5276208,3309922,1966133,153,42656,13556,81.02,5126300
33,24.143,0,0,1.23,0,0,0.0016,611.6,5326641,3322869,2003614,158,42448,12612,81.02,5126300
30,26.857,0,0,1.25,0,0,0.0018,559.7,5353838,3330000,2023678,160,42775,12447,81.02,5126300
26,29.143,0,0,1.27,0,0,0.0018,556.9,5410101,3345011,2064927,163,44946,12770,81.02,5126300
42,28.857,0,0,1.29,0,0,0.0017,587,5474307,3362780,2111358,169,47701,13361,81.02,5126300
30,29.571,0,0,1.3,0,0,0.0016,617.6,5545135,3381887,2163067,181,51928,14081,81.02,5126300
47,33.714,1,0.143,1.31,0,0,0.0018,570.7,5628120,3401797,2226132,191,57122,14898,81.02,5126300
36,34.857,0,0.143,1.33,0,0,0.0017,590.5,5714496,3420559,2293739,198,62613,15805,81.02,5126300
61,38.857,0,0.143,1.34,0,0,0.0018,541.4,5796783,3439024,2357557,202,67163,16594,81.02,5126300
35,39.571,0,0.143,1.34,0,0,0.0018,550.2,5839168,3448135,2390829,204,69333,16876,81.02,5126300
45,42.286,0,0.143,1.35,0,0,0.0019,515,5908917,3463476,2445232,209,71259,16924,81.02,5126300
55,44.143,0,0.143,1.36,0,0,0.002,498.7,5982410,3481159,2501039,212,72586,16911,81.02,5126300
72,50.143,0,0.143,1.36,0,0,0.0023,442.1,6051825,3497041,2554566,218,72384,16451,81.02,5126300
66,52.857,0,0,1.36,0,0,0.0023,433.6,6120198,3512266,2607707,225,70297,15781,81.02,5126300
42,53.714,0,0,1.35,0,0,0.0024,421,6190146,3526390,2663525,231,67950,15119,81.02,5126300
52,52.429,0,0,1.36,0,0,0.0023,431.7,6321593,3566103,2755236,254,74973,18154,81.02,5126300
64,56.571,0,0,1.37,0,0,0.0024,408.9,6351387,3572394,2778738,255,73174,17751,81.02,5126300
98,64.143,0,0,1.38,0,0,0.0026,379.7,6394360,3582469,2811630,261,69349,16999,81.02,5126300
60,64.857,0,0,1.38,0,0,0.0027,376.3,6437424,3592990,2844170,264,65002,15976,81.02,5126300
102,69.143,0,0,1.38,0,0,0.0028,354.1,6480820,3603519,2877030,271,61285,15211,81.02,5126300
134,78.857,0,0,1.38,0,0,0.0033,306.9,6522500,3613703,2908509,288,57472,14491,81.02,5126300
105,87.857,0,0,1.36,0,0,0.0036,275.5,6567617,3625247,2942058,312,53924,14122,81.02,5126300
84,92.429,0,0,1.34,0,0,0.0038,265.5,6610379,3637163,2972887,329,41255,10151,81.02,5126300
111,99.143,0,0,1.33,0,0,0.004,250.9,6629496,3642542,2986623,331,39730,10021,81.02,5126300
73,95.571,0,0,1.32,0,0,0.0038,260.9,6640237,3646079,2993824,334,35125,9087,81.02,5126300
77,98,0,0,1.31,0,0,0.004,250.8,6682678,3657057,3025228,393,35036,9152,81.02,5126300
96,97.143,0,0,1.31,0,0,0.0042,240.1,6722215,3668067,3053706,442,34485,9221,81.02,5126300
129,96.429,0,0,1.31,0,0,0.0042,240.7,6767755,3681042,3086154,559,35036,9620,81.02,5126300
161,104.429,0,0,1.31,0,0,0.0044,228.3,6811213,3692249,3118236,728,34799,9572,81.02,5126300
143,112.857,0,0,1.3,0,0,0.0047,210.8,6854245,3703090,3150342,813,34838,9418,81.02,5126300
166,120.714,0,0,1.29,0,0,0.0051,196.6,6874533,3707992,3165715,826,35005,9350,81.02,5126300
129,128.714,0,0,1.28,0,0,0.0054,186.1,6902386,3715261,3186116,1009,37450,9883,81.02,5126300
109,133.286,0,0,1.26,0,0,0.0054,183.6,6931793,3722911,3207605,1277,35588,9408,81.02,5126300
140,139.571,0,0,1.25,0,0,0.0053,187.6,6959506,3729745,3228179,1582,33899,8811,81.02,5126300
166,144.857,1,0.143,1.24,0,0,0.0054,186.6,6986258,3736457,3247844,1957,31215,7916,81.02,5126300
204,151,2,0.429,1.23,0,0,0.0057,175.9,7014834,3742992,3269514,2328,29089,7249,81.02,5126300
114,146.857,0,0.429,1.22,0,0,0.0055,182.5,7049036,3750459,3296122,2455,27827,6767,81.02,5126300
192,150.571,1,0.571,1.21,0,0,0.0055,180.2,7063400,3753748,3307157,2495,26981,6537,81.02,5126300
127,150.286,0,0.571,1.19,0,0,0.0058,173.8,7085224,3758972,3323447,2805,26120,6244,81.02,5126300
147,155.714,0,0.571,1.19,0,0,0.006,167.3,7108131,3764950,3339944,3237,25191,6006,78.24,5126300
185,162.143,1,0.714,1.18,0,0,0.0063,159.3,7130837,3771101,3356029,3707,24476,5908,78.24,5126300
199,166.857,0,0.571,1.17,0,0,0.0067,150.3,7154456,3777557,3372694,4205,24028,5871,78.24,5126300
176,162.857,0,0.286,1.16,0,0,0.0064,155.5,7178142,3783999,3389543,4600,23330,5858,78.24,5126300
210,176.571,0,0.286,1.15,0,0,0.007,143.4,7205605,3791252,3409584,4769,22367,5828,78.24,5126300
174,174,1,0.286,1.13,0,0,0.0069,144.9,7220339,3795922,3419600,4817,22420,6025,78.24,5126300
222,187.571,1,0.429,1.12,0,0,0.0071,141.1,7242376,3803758,3433356,5262,22450,6398,78.24,5126300
197,194.714,0,0.429,1.1,0,0,0.0072,139,7264092,3810488,3447856,5748,22280,6505,78.24,5126300
167,192.143,0,0.286,1.08,0,0,0.0069,145,7285196,3816761,3462165,6270,22051,6523,78.24,5126300
200,192.286,3,0.714,1.07,0,0,0.0067,150.1,7306651,3823517,3476327,6807,21742,6566,78.24,5126300
171,191.571,1,0.857,1.05,0,0,0.0067,149.4,7329909,3830379,3492190,7340,21681,6626,78.24,5126300
149,182.857,0,0.857,1.04,0,0,0.0063,159.6,7351762,3836443,3507801,7518,20880,6456,78.24,5126300
204,187.143,1,0.857,1.03,0,0,0.0063,158.9,7361826,3839553,3514594,7679,20212,6233,78.24,5126300
217,186.429,0,0.714,1.02,0,0,0.0064,156.5,7377824,3844390,3525145,8289,19350,5805,78.24,5126300
216,189.143,0,0.714,1,0,0,0.0064,155.8,7397576,3850998,3537650,8928,19069,5787,78.24,5126300
180,191,1,0.857,0.98,0,0,0.0064,155.7,7417172,3857658,3549789,9725,18854,5842,78.24,5126300
177,187.714,1,0.571,0.96,0,0,0.0063,159.2,7436362,3864109,3561681,10572,18530,5799,78.24,5126300
148,184.429,0,0.429,0.94,0,0,0.0061,163.5,7459559,3869854,3573981,15724,18521,5639,78.24,5126300
146,184,1,0.571,0.92,0,0,0.0061,164.1,7485245,3876287,3588527,20431,19069,5692,78.24,5126300
184,181.143,0,0.429,0.91,0,0,0.0063,159,7499381,3879998,3596612,22771,19651,5778,78.24,5126300
132,169,1,0.571,0.9,0,0,0.0059,168.9,7541173,3886258,3608567,46348,23336,5981,78.24,5126300
147,159.143,0,0.571,0.88,0,0,0.0056,177.6,7583099,3893825,3623018,66256,26503,6118,78.24,5126300
172,158,0,0.429,0.87,0,0,0.0057,175.7,7623444,3901770,3637394,84280,29467,6302,78.24,5126300
97,146.571,0,0.286,0.85,0,0,0.0053,187.9,7663564,3910486,3654182,98896,32457,6625,78.24,5126300
95,139,0,0.286,0.84,0,0,0.005,199,7703119,3917939,3671655,113525,34794,6869,65.28,5126300
108,133.571,0,0.143,0.83,0,0,0.0049,205.6,7730454,3923624,3685731,121099,35030,6762,65.28,5126300
136,126.714,0,0.143,0.82,0,0,0.0044,226.2,7742446,3926362,3692504,123580,34724,6623,65.28,5126300
97,121.714,0,0,0.82,0,0,0.0043,231.3,7767732,3930980,3703222,133530,32366,6389,65.28,5126300
88,113.286,0,0,0.81,0,0,0.0039,254.2,7792115,3935403,3713431,143281,29859,5940,65.28,5126300
105,103.714,0,0,0.81,0,0,0.0037,269.8,7815381,3939225,3722861,153295,27420,5351,65.28,5126300
0,89.857,0,0,0.8,0,0,0.0032,314.3,7837251,3942621,3732121,162509,24812,4591,65.28,5126300
160,99.143,2,0.286,0.81,0,0,0.0039,259,7858381,3945515,3741410,171456,22180,3939,65.28,5126300
103,98.429,0,0.286,0.81,0,0,0.0042,237,7874597,3948266,3749934,176397,20592,3520,65.28,5126300
102,93.571,1,0.429,0.81,0,0,0.0035,282.8,7882121,3949456,3754201,178464,19954,3299,65.28,5126300
81,91.286,0,0.429,0.81,0,0,0.0035,286.1,7900943,3951893,3761087,187963,19030,2988,65.28,5126300
76,89.571,0,0.429,0.8,0,0,0.0035,282.1,7921584,3954386,3768993,198205,18496,2712,65.28,5126300
95,88.143,1,0.571,0.8,0,0,0.0034,293.7,7942537,3956827,3777206,208504,18165,2515,43.98,5126300
79,99.429,1,0.714,0.8,0,0,0.004,252,7964130,3959276,3785557,219297,18126,2379,43.98,5126300
49,83.571,0,0.429,0.79,0,0,0.0032,315.4,7985722,3961335,3793190,231197,18192,2260,43.98,5126300
59,77.286,0,0.429,0.79,0,0,0.0028,352.4,8001293,3963084,3799854,238355,18099,2117,43.98,5126300
70,72.714,0,0.286,0.8,0,0,0.0032,308.3,8008550,3963869,3803232,241449,18061,2059,43.98,5126300
36,66.286,0,0.286,0.81,0,0,0.003,329.1,8029082,3965739,3809537,253806,18306,1978,43.98,5126300
58,63.714,0,0.286,0.82,0,0,0.003,329.9,8051029,3967488,3816832,266709,18492,1872,43.98,5126300
59,58.571,0,0.143,0.83,0,0,0.003,338.3,8074196,3969067,3824146,280983,18808,1749,43.98,5126300
71,57.429,0,0,0.84,0,0,0.0031,327.7,8095639,3970487,3831297,293855,18787,1602,43.98,5126300
0,50.429,0,0,0.85,0,0,0.0028,362.2,8109185,3971194,3835770,302221,17638,1408,43.98,5126300
136,61.429,1,0.143,0.87,0,0,0.0035,283.3,8109292,3971199,3835822,302271,15428,1159,43.98,5126300
44,57.714,0,0.143,0.88,0,0,0.0034,290.3,8111046,3971297,3836563,303186,14642,1061,43.98,5126300
33,57.286,0,0.143,0.89,0,0,0.0036,277.9,8115205,3971496,3838125,305584,12303,822,43.98,5126300
54,56.714,1,0.286,0.9,0,0,0.0038,264.1,8120351,3971773,3840042,308536,9903,612,43.98,5126300
71,58.429,0,0.286,0.91,0,0,0.0045,221.9,8144332,3972910,3846682,324740,10019,549,43.98,5126300
61,57,0,0.286,0.93,0,0,0.0048,207.2,8167775,3973865,3851607,342303,10305,483,43.98,5126300
0,57,0,0.286,0.94,0,0,0.005,198.2,8185464,3974529,3855144,355791,10897,476,43.98,5126300
137,57.143,0,0.143,0.96,0,0,0.0053,189.1,8186916,3974584,3855501,356831,11089,484,43.98,5126300
51,58.143,0,0.143,0.96,0,0,0.0056,177.4,8189918,3974720,3856125,359073,11267,489,43.98,5126300
59,61.857,0,0.143,0.96,0,0,0.0056,177.6,8196125,3975084,3857439,363602,11560,513,43.98,5126300
40,59.857,0,0,0.97,0,0,0.0052,192.5,8203289,3975487,3858851,368951,11848,531,43.98,5126300
62,58.571,0,0,0.97,0,0,0.0049,205.9,8251081,3976783,3863476,410822,15250,553,43.98,5126300
58,58.143,0,0,0.98,0,0,0.0049,202.6,8300883,3978151,3867579,455153,19015,612,43.98,5126300
0,58.143,0,0,0.99,0,0,0.0052,193.8,8351461,3979440,3871524,500497,23714,702,43.98,5126300
148,59.714,0,0,1.01,0,0,0.0051,194.7,8376608,3980194,3873884,522530,27099,801,43.98,5126300
60,61,0,0,1.01,0,0,0.0051,196.5,8389287,3980655,3875269,533363,28481,848,43.98,5126300
23,55.857,0,0,1,0,0,0.0045,221,8443325,3982053,3879267,582005,35314,996,43.98,5126300
92,63.286,1,0.143,1,0,0,0.0048,207,8495459,3983553,3883099,628807,41739,1152,43.98,5126300
39,60,0,0.143,1,0,0,0.0043,231,8543568,3985001,3886954,671613,41784,1174,43.98,5126300
60,60.286,0,0.143,1,0,0,0.0041,242,8590926,3986423,3890554,713949,41435,1182,43.98,5126300
54,68,0,0.143,1,0,0,0.0046,217.2,8637129,3987779,3893896,755454,40810,1191,43.98,5126300
68,56.571,0,0.143,1,0,0,0.0038,261.6,8662356,3988614,3895840,777902,40821,1203,43.98,5126300
58,56.286,0,0.143,1,0,0,0.0038,263.5,8673612,3989067,3896930,787615,40618,1202,43.98,5126300
43,59.143,0,0.143,1.01,0,0,0.004,251.3,8714771,3990308,3899407,825056,38778,1179,43.98,5126300
