new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population
1466,1382,0,6.143,0.94,58,310,0.0596,16.8,7082557,3758120,3560456,0,15189,2772,44.44,4982904
1346,1405.714,0,6.143,0.94,59,315,0.0598,16.7,7091854,3759750,3568172,0,14833,2692,44.44,4982904
877,1368.714,0,6.143,0.93,58,321,0.0573,17.5,7104167,3761354,3578961,0,14726,2471,44.44,4982904
1176,1327.429,0,6.143,0.92,60,309,0.0547,18.3,7119889,3764735,3591434,0,14476,2560,44.44,4982904
-1176,939.857,24,3.429,0.92,65,292,0.0379,26.4,7132421,3766731,3602080,0,13704,2385,44.44,4982904
3765,1296.143,0,3.429,0.91,67,290,0.0516,19.4,7149593,3769363,3616709,0,13680,2266,44.44,4982904
1386,1262.857,0,3.429,0.91,73,288,0.0502,19.9,7163091,3771678,3627934,0,13630,2226,44.44,4982904
1456,1261.429,0,3.429,0.91,66,261,0.0499,20,7173420,3773543,3636409,0,12980,2203,44.44,4982904
1224,1244,0,3.429,0.92,63,278,0.0485,20.6,7179966,3774524,3642006,0,12587,2111,44.44,4982904
1150,1283,0,3.429,0.93,65,297,0.0502,19.9,7188108,3776059,3648703,0,11992,2101,40.74,4982904
1420,1317.857,0,3.429,0.94,63,286,0.0515,19.4,7198171,3778040,3656880,0,11183,1901,40.74,4982904
1429,1690,30,4.286,0.94,63,272,0.0662,15.1,7208649,3779809,3665676,0,10890,1868,40.74,4982904
1354,1345.571,0,4.286,0.94,59,286,0.0531,18.8,7217961,3781789,3673087,0,9767,1775,40.74,4982904
1163,1313.714,0,4.286,0.93,61,297,0.052,19.2,7226962,3784239,3679688,0,9124,1794,40.74,4982904
1335,1296.429,0,4.286,0.94,65,282,0.0519,19.3,7235583,3785776,3686772,0,8880,1748,40.74,4982904
1459,1330,0,4.286,0.96,65,296,0.0542,18.5,7240817,3786986,3690540,301,8693,1780,40.74,4982904
1044,1314.857,0,4.286,0.97,66,310,0.0548,18.2,7247931,3788511,3695700,821,8546,1779,40.74,4982904
1497,1325.857,0,4.286,0.97,63,300,0.0566,17.7,7253868,3790220,3699322,1500,7957,1740,40.74,4982904
1447,1328.429,40,5.714,0.97,60,300,0.0587,17,7260841,3791567,3703302,3223,7456,1680,40.74,4982904
1267,1316,0,5.714,0.96,59,297,0.0599,16.7,7270575,3793440,3708457,5969,7516,1664,40.74,4982904
1057,1300.857,0,5.714,0.96,59,308,0.0613,16.3,7277611,3795183,3712538,7220,7236,1563,40.74,4982904
1586,1336.714,0,5.714,0.97,56,298,0.0651,15.4,7283015,3796394,3715540,8420,6776,1517,40.74,4982904
1051,1278.429,0,5.714,0.97,60,319,0.0635,15.7,7289378,3796743,3716736,13255,6937,1394,40.74,4982904
893,1256.857,0,5.714,0.99,64,333,0.0633,15.8,7301905,3797767,3719568,21994,7711,1322,40.74,4982904
1124,1203.571,0,5.714,1,65,349,0.0612,16.3,7317809,3798776,3722108,34383,9134,1222,40.74,4982904
982,1137.143,31,4.429,1.03,70,343,0.0581,17.2,7333621,3800023,3724794,46304,10397,1208,40.74,4982904
1206,1128.429,0,4.429,1.07,69,355,0.0578,17.3,7349721,3801046,3727550,58670,11307,1087,40.74,4982904
2002,1263.429,0,4.429,1.11,73,354,0.0637,15.7,7359319,3801793,3729900,65190,11673,944,40.74,4982904
1940,1314,0,4.429,1.13,74,353,0.0665,15,7366044,3803320,3733793,66495,11861,989,40.74,4982904
1384,1361.571,0,4.429,1.14,74,382,0.0684,14.6,7374136,3803661,3734883,73168,12108,988,40.74,4982904
1357,1427.857,0,4.429,1.14,75,400,0.0712,14,7386899,3804241,3736472,83782,12142,925,40.74,4982904
1456,1475.286,0,4.429,1.15,73,402,0.0734,13.6,7401907,3805281,3738465,95766,12014,929,40.74,4982904
2051,1628,26,3.714,1.16,69,408,0.08,12.5,7418346,3805987,3739996,109975,12104,852,40.74,4982904
1626,1688,0,3.714,1.16,70,415,0.0817,12.2,7432359,3806944,3742008,121025,11805,843,40.74,4982904
1907,1674.429,0,3.714,1.16,73,413,0.0809,12.4,7444195,3808326,3744616,128882,12125,933,40.74,4982904
2180,1708.714,0,3.714,1.16,71,406,0.0808,12.4,7450475,3810037,3747494,130575,12062,960,40.74,4982904
1380,1708.143,0,3.714,1.16,74,459,0.0796,12.6,7457336,3810708,3748671,135591,11886,1007,40.74,4982904
1576,1739.429,0,3.714,1.17,73,484,0.0794,12.6,7470431,3812046,3750414,145615,11933,1115,40.74,4982904
2397,1873.857,0,3.714,1.18,74,472,0.0837,11.9,7484896,3814290,3752673,155577,11856,1287,40.74,4982904
2147,1887.571,63,9,1.18,86,464,0.0833,12,7499738,3816052,3754451,166887,11627,1438,40.74,4982904
2026,1944.714,0,9,1.17,88,448,0.0846,11.8,7511190,3817546,3756331,174966,11262,1515,40.74,4982904
2465,2024.429,0,9,1.17,90,457,0.087,11.5,7516297,3819553,3757995,176402,10300,1604,37.96,4982904
2427,2059.714,0,9,1.16,93,450,0.0887,11.3,7521781,3821496,3760166,177772,10187,1637,37.96,4982904
1725,2109,0,9,1.15,97,471,0.0914,10.9,7524331,3822711,3760976,178297,9571,1715,37.96,4982904
1845,2147.429,0,9,1.15,99,497,0.0936,10.7,7531259,3823954,3762151,182812,8690,1701,37.96,4982904
2180,2116.429,0,9,1.15,97,513,0.0951,10.5,7541528,3825511,3763538,190141,8090,1603,37.96,4982904
1624,2041.714,67,9.571,1.16,101,503,0.0948,10.6,7552759,3827656,3765184,197583,7574,1658,37.96,4982904
2598,2123.429,0,9.571,1.18,99,487,0.0999,10,7562812,3829792,3766500,204184,7375,1749,44.44,4982904
2541,2134.286,0,9.571,1.2,97,481,0.1007,9.9,7568405,3831795,3767922,206352,7444,1749,44.44,4982904
2966,2211.286,0,9.571,1.22,92,470,0.1028,9.7,7572314,3833422,3769233,207323,7219,1704,44.44,4982904
1963,2245.286,0,9.571,1.23,93,500,0.1021,9.8,7572314,3833422,3769233,207323,7096,1548,44.44,4982904
2855,2389.571,0,9.571,1.26,91,515,0.1057,9.5,7575689,3833678,3769477,210198,6347,1389,44.44,4982904
3723,2610,0,9.571,1.27,90,493,0.1123,8.9,7586201,3834774,3770542,218558,6382,1323,44.44,4982904
3174,2831.429,56,8,1.27,86,460,0.1164,8.6,7599137,3837311,3772336,227168,6625,1379,44.44,4982904
3024,2892.286,0,8,1.26,90,458,0.1164,8.6,7614075,3838860,3773558,239335,7323,1295,44.44,4982904
3903,3086.857,0,8,1.26,76,464,0.1225,8.2,7630915,3840491,3774577,253526,8930,1242,44.44,4982904
3685,3189.571,0,8,1.25,74,444,0.1251,8,7645400,3842315,3775900,264869,10441,1270,44.44,4982904
3428,3398.857,0,8,1.25,75,478,0.131,7.6,7658141,3843044,3776665,276116,12020,1356,44.44,4982904
3161,3442.571,0,8,1.25,78,498,0.132,7.6,7673862,3843555,3777157,290835,14025,1411,44.44,4982904
5331,3672.286,0,8,1.25,83,520,0.1372,7.3,7699489,3844934,3778155,314086,16184,1451,44.44,4982904
2968,3642.857,74,10.571,1.23,89,551,0.1356,7.4,7729279,3846563,3779453,340949,18592,1322,44.44,4982904
3677,3736.143,0,10.571,1.22,97,543,0.1374,7.3,7761591,3847966,3780506,370806,21074,1301,44.44,4982904
5478,3961.143,0,10.571,1.21,96,549,0.1436,7,7789725,3849129,3781592,396696,22687,1234,44.44,4982904
4642,4097.857,0,10.571,1.19,107,556,0.1471,6.8,7812342,3850545,3782925,416564,23849,1176,44.44,4982904
3805,4151.714,0,10.571,1.18,106,582,0.1487,6.7,7824905,3852194,3784723,425680,23823,1307,44.44,4982904
4558,4351.286,0,10.571,1.16,117,622,0.1538,6.5,7841578,3853443,3785271,440556,23959,1413,44.44,4982904
4407,4219.286,0,10.571,1.14,114,614,0.1479,6.8,7871937,3854769,3786298,468566,24635,1405,44.44,4982904
3632,4314.143,43,6.143,1.12,119,634,0.1502,6.7,7907539,3856285,3787356,501594,25466,1389,44.44,4982904
4646,4452.571,0,6.143,1.11,118,643,0.1541,6.5,7949561,3857959,3789788,539515,26853,1428,44.44,4982904
3133,4117.571,0,6.143,1.1,118,643,0.1421,7,7983488,3859144,3791249,570796,27680,1431,44.44,4982904
5959,4305.714,0,6.143,1.11,121,640,0.1472,6.8,8009119,3860694,3794164,591972,28111,1450,44.44,4982904
4181,4359.429,0,6.143,1.11,125,669,0.1471,6.8,8026872,3862481,3796913,605189,28852,1470,44.44,4982904
5630,4512.571,0,6.143,1.1,126,685,0.1509,6.6,8044520,3863199,3797382,621652,28992,1394,44.44,4982904
3661,4406,0,6.143,1.07,130,638,0.1453,6.9,8081267,3865372,3798926,654686,29904,1515,44.44,4982904
3891,4443,43,6.143,1.06,132,611,0.1468,6.8,8121258,3867000,3802008,689967,30531,1531,44.44,4982904
4763,4459.714,0,6.143,1.05,126,598,0.1454,6.9,8163940,3868013,3803121,730523,30626,1436,44.44,4982904
4619,4672,0,6.143,1.05,118,572,0.1508,6.6,8201955,3869319,3804193,766172,31210,1454,44.44,4982904
4791,4505.143,0,6.143,1.04,121,536,0.1434,7,8229140,3870556,3805725,790593,31432,1409,44.44,4982904
3735,4441.429,0,6.143,1.05,117,566,0.1415,7.1,8249288,3872527,3807973,806522,31774,1435,44.44,4982904
4603,4294.714,0,6.143,1.05,115,579,0.1352,7.4,8272283,3873074,3808936,828008,32538,1411,44.44,4982904
5458,4551.429,0,6.143,1.05,122,579,0.143,7,8314360,3875016,3810533,866552,33299,1378,44.44,4982904
3790,4537,55,7.857,1.04,117,578,0.1409,7.1,8355698,3876141,3811858,905441,33491,1306,44.44,4982904
4159,4450.714,0,7.857,1.04,117,545,0.1377,7.3,8398446,3877944,3813220,945024,33501,1419,44.44,4982904
5408,4563.429,0,7.857,1.04,110,528,0.1408,7.1,8436486,3878998,3814358,980875,33504,1383,44.44,4982904
5622,4682.143,0,7.857,1.04,114,487,0.1443,6.9,8462590,3880201,3816031,1004103,33350,1378,44.44,4982904
5156,4885.143,0,7.857,1.03,110,503,0.1493,6.7,8480864,3881557,3817795,1019257,33082,1290,44.44,4982904
2911,4643.429,0,7.857,1.02,110,536,0.1417,7.1,8505070,3882500,3819049,1041266,33255,1347,44.44,4982904
5565,4658.714,0,7.857,1.02,117,505,0.1427,7,8535261,3882987,3819747,1070273,31557,1139,50,4982904
4126,4706.714,81,11.571,1,118,543,0.1441,6.9,8574428,3883804,3821184,1107186,31247,1095,50,4982904
4003,4684.429,0,11.571,1,115,530,0.1493,6.7,8622330,3884606,3822332,1153138,31983,952,50,4982904
4097,4497.143,0,11.571,1,110,511,0.1453,6.9,8665607,3885493,3823878,1193983,32732,928,50,4982904
4004,4266,0,11.571,1.01,111,481,0.1378,7.3,8696114,3886131,3824700,1223030,33361,847,50,4982904
4667,4196.143,0,11.571,1.04,109,504,0.1344,7.4,8724404,3886822,3825889,1249440,34791,752,50,4982904
4683,4449.286,0,11.571,1.05,108,518,0.1442,6.9,8757605,3887538,3826918,1280896,36076,720,50,4982904
3871,4207.286,0,11.571,1.06,109,493,0.1381,7.2,8812590,3888162,3828060,1334116,39618,739,50,4982904
4230,4222.143,47,6.714,1.08,105,470,0.1373,7.3,8871749,3888953,3829232,1391313,42474,736,50,4982904
4141,4241.857,0,6.714,1.1,108,443,0.133,7.5,8939571,3890017,3830665,1456645,45320,773,50,4982904
3595,4170.143,0,6.714,1.14,105,420,0.1284,7.8,9008405,3891216,3833030,1521916,48971,818,50,4982904
7333,4645.714,0,6.714,1.2,107,410,0.1438,7,9055966,3892480,3834171,1567072,51407,907,50,4982904
5124,4711,0,6.714,1.24,107,436,0.1457,6.9,9111851,3893035,3835035,1621539,55350,888,50,4982904
4788,4726,0,6.714,1.27,104,467,0.1464,6.8,9204764,3893579,3835564,1713379,63880,863,52.78,4982904
5269,4925.714,0,6.714,1.32,102,443,0.1471,6.8,9336013,3895039,3837275,1841459,74775,982,52.78,4982904
6307,5222.429,55,7.857,1.37,100,429,0.1545,6.5,9469201,3896294,3838737,1971932,85350,1049,52.78,4982904
7411,5689.571,0,7.857,1.43,98,390,0.1646,6.1,9570952,3897240,3839996,2071478,90197,1032,52.78,4982904
11182,6773.429,0,7.857,1.49,89,393,0.1928,5.2,9582180,3897339,3840119,2082484,81968,875,52.78,4982904
13765,7692.286,0,7.857,1.52,87,378,0.2105,4.7,9582180,3897339,3840119,2082484,75193,695,52.78,4982904
10404,8446.571,0,7.857,1.52,91,426,0.2376,4.2,9582448,3897345,3840124,2082741,67228,616,52.78,4982904
6735,8724.714,0,7.857,1.51,91,462,0.2589,3.9,9596228,3897731,3840700,2095559,55923,593,52.78,4982904
9006,9258.571,0,7.857,1.54,92,521,0.2858,3.5,9620608,3898184,3841421,2118765,40656,449,52.78,4982904
16428,10704.429,22,3.143,1.58,93,568,0.3297,3,9674780,3899263,3842640,2170639,29368,424,52.78,4982904
20554,12582,0,3.143,1.6,88,619,0.3791,2.6,9737134,3900313,3843757,2230827,23740,439,52.78,4982904
20110,13857.429,0,3.143,1.57,86,682,0.4049,2.5,9758319,3901031,3845396,2249655,25163,527,52.78,4982904
23281,15216.857,0,3.143,1.53,85,656,0.4417,2.3,9767399,3901096,3845488,2258579,26441,536,52.78,4982904
0,13730.571,0,3.143,1.49,87,717,0.3863,2.6,9782142,3901363,3846105,2272438,28528,574,52.78,4982904
34057,17633.714,0,3.143,1.51,93,804,0.4545,2.2,9803180,3904985,3846804,2289155,29565,1036,52.78,4982904
21302,19390.286,0,3.143,1.45,90,884,0.476,2.1,9836635,3906159,3847511,2320729,30861,1139,52.78,4982904
17656,19565.714,40,5.714,1.39,94,928,0.4781,2.1,9880109,3908293,3848310,2361270,29333,1290,52.78,4982904
23817,20031.857,0,5.714,1.34,90,941,0.4837,2.1,9924910,3910733,3849869,2402072,26825,1489,52.78,4982904
21926,20291.286,0,5.714,1.29,84,936,0.4959,2,9961473,3915552,3850538,2433147,29022,2074,52.78,4982904
26122,20697.143,0,5.714,1.24,83,917,0.499,2,9986629,3925328,3851225,2447841,31319,3462,52.78,4982904
21384,23752,0,5.714,1.2,83,984,0.5522,1.8,10004496,3932431,3851876,2457954,31765,4438,52.78,4982904
0,18886.714,0,5.714,1.15,89,1063,0.4291,2.3,10026143,3939060,3852303,2472545,31852,4868,52.78,4982904
43199,22014.857,0,5.714,1.14,92,1062,0.4957,2,10055633,3943798,3853545,2496056,31285,5377,52.78,4982904
20909,22479.571,83,11.857,1.07,92,1055,0.5033,2,10089060,3951311,3854311,2521205,29850,6145,52.78,4982904
18904,21777.714,0,11.857,0.99,92,1011,0.4977,2,10121815,3958577,3854978,2546027,28129,6835,52.78,4982904
17065,21083.286,0,11.857,0.92,83,1020,0.4889,2,10155029,3969262,3855664,2567870,27651,7673,52.78,4982904
14555,19430.857,0,11.857,0.85,89,940,0.4704,2.1,10175849,3977591,3856267,2579758,27031,7466,52.78,4982904
10753,17912.143,0,11.857,0.81,88,961,0.4671,2.1,10190425,3984554,3857471,2586168,26561,7446,52.78,4982904
342,258.143,18,6.429,2.85,166,908,0.095,10.5,0,0,0,0,0,0,69.91,60367471
466,311.429,27,9.857,2.73,229,1263,0.1265,7.9,0,0,0,0,0,0,69.91,60367471
587,376.571,28,13.571,2.61,295,1641,0.1302,7.7,0,0,0,0,0,0,72.69,60367471
769,457.571,41,18.714,2.54,351,2141,0.1574,6.4,0,0,0,0,0,0,74.54,60367471
778,535.429,49,25.143,2.51,462,2856,0.1814,5.5,0,0,0,0,0,0,74.54,60367471
1247,679.286,36,29.143,2.53,567,3218,0.2032,4.9,0,0,0,0,0,0,74.54,60367471
1492,811.571,133,47.429,2.46,650,4207,0.1972,5.1,0,0,0,0,0,0,74.54,60367471
1797,1019.429,97,58.714,2.43,733,5049,0.2341,4.3,0,0,0,0,0,0,74.54,60367471
977,1092.429,168,78.857,2.3,877,5915,0.2191,4.6,0,0,0,0,0,0,79.63,60367471
2313,1339,196,102.857,2.3,1028,6866,0.2164,4.6,0,0,0,0,0,0,82.41,60367471
2651,1607.857,189,124,2.22,1153,7803,0.2098,4.8,0,0,0,0,0,0,82.41,60367471
2547,1860.571,250,152.714,2.14,1328,8754,0.2131,4.7,0,0,0,0,0,0,82.41,60367471
3497,2182,175,172.571,2.07,1518,9890,0.2276,4.4,0,0,0,0,0,0,82.41,60367471
3590,2481.714,368,206.143,1.96,1672,11335,0.2317,4.3,0,0,0,0,0,0,82.41,60367471
3233,2686.857,349,242.143,1.91,1851,12876,0.2236,4.5,0,0,0,0,0,0,82.41,60367471
3526,3051,345,267.429,1.88,2060,14954,0.243,4.1,0,0,0,0,0,0,82.41,60367471
4207,3321.571,475,307.286,1.83,2257,16620,0.2517,4,0,0,0,0,0,0,82.41,60367471
5322,3703.143,427,341.286,1.79,2498,18255,0.2679,3.7,0,0,0,0,0,0,82.41,60367471
5986,4194.429,627,395.143,1.74,2655,18675,0.2684,3.7,0,0,0,0,0,0,85.19,60367471
6557,4631.571,793,483.429,1.63,2857,20565,0.2613,3.8,0,0,0,0,0,0,85.19,60367471
5560,4913,651,523.857,1.51,3009,22855,0.2576,3.9,0,0,0,0,0,0,85.19,60367471
4789,5135.286,601,559.857,1.44,3204,23896,0.2614,3.8,0,0,0,0,0,0,85.19,60367471
5249,5381.429,743,616.714,1.38,3396,25333,0.254,3.9,0,0,0,0,0,0,85.19,60367471
5210,5524.714,683,646.429,1.3,3489,26601,0.2434,4.1,0,0,0,0,0,0,85.19,60367471
6203,5650.571,712,687.143,1.24,3612,28365,0.2219,4.5,0,0,0,0,0,0,85.19,60367471
5909,5639.571,919,728.857,1.17,3732,29761,0.2109,4.7,0,0,0,0,0,0,85.19,60367471
5974,5556.286,889,742.571,1.11,3856,30532,0.1981,5,0,0,0,0,0,0,85.19,60367471
5217,5507.286,756,757.571,1.05,3906,31292,0.1971,5.1,0,0,0,0,0,0,85.19,60367471
4050,5401.714,812,787.714,1.02,3981,31776,0.1873,5.3,0,0,0,0,0,0,85.19,60367471
4053,5230.857,837,801.143,1,4023,32215,0.1744,5.7,0,0,0,0,0,0,85.19,60367471
4782,5169.714,727,807.429,0.97,4035,32438,0.1668,6,0,0,0,0,0,0,85.19,60367471
4668,4950.429,760,814.286,0.93,4053,32593,0.1574,6.4,0,0,0,0,0,0,85.19,60367471
4585,4761.286,766,792.429,0.91,4068,32809,0.1476,6.8,0,0,0,0,0,0,85.19,60367471
4805,4594.286,681,762.714,0.9,3994,33004,0.1412,7.1,0,0,0,0,0,0,85.19,60367471
4316,4465.571,525,729.714,0.89,3977,32926,0.1317,7.6,0,0,0,0,0,0,85.19,60367471
3599,4401.143,636,704.571,0.89,3898,32874,0.1261,7.9,0,0,0,0,0,0,85.19,60367471
3039,4256.286,604,671.286,0.89,3792,32510,0.1199,8.3,0,0,0,0,0,0,87.96,60367471
3836,4121.143,542,644.857,0.89,3693,32178,0.1086,9.2,0,0,0,0,0,0,87.96,60367471
4204,4054.857,610,623.429,0.89,3605,32004,0.1043,9.6,0,0,0,0,0,0,87.96,60367471
3951,3964.286,570,595.429,0.9,3497,31739,0.0967,10.3,0,0,0,0,0,0,87.96,60367471
4694,3948.429,619,586.571,0.91,3381,31525,0.0902,11.1,0,0,0,0,0,0,87.96,60367471
4092,3916.429,431,573.143,0.9,3343,31190,0.086,11.6,0,0,0,0,0,0,93.52,60367471
3153,3852.714,566,563.143,0.88,3260,31283,0.0829,12.1,0,0,0,0,0,0,93.52,60367471
2972,3843.143,602,562.857,0.86,3186,31197,0.0845,11.8,0,0,0,0,0,0,93.52,60367471
2667,3676.143,578,568,0.83,3079,30722,0.0829,12.1,0,0,0,0,0,0,93.52,60367471
3786,3616.429,525,555.857,0.85,2936,29829,0.0779,12.8,0,0,0,0,0,0,93.52,60367471
3493,3551,575,556.571,0.84,2812,28598,0.0737,13.6,0,0,0,0,0,0,93.52,60367471
3491,3379.143,482,537,0.84,2733,27740,0.0691,14.5,0,0,0,0,0,0,93.52,60367471
3047,3229.857,433,537.286,0.84,2635,27668,0.0653,15.3,0,0,0,0,0,0,93.52,60367471
2256,3101.714,454,521.286,0.84,2573,27479,0.0618,16.2,0,0,0,0,0,0,93.52,60367471
2729,3067,534,511.571,0.85,2471,26605,0.057,17.5,0,0,0,0,0,0,93.52,60367471
3370,3167.429,437,491.429,0.85,2384,26189,0.056,17.9,0,0,0,0,0,0,93.52,60367471
2646,3004.571,464,482.714,0.81,2267,25138,0.0524,19.1,0,0,0,0,0,0,93.52,60367471
3021,2937.143,420,460.571,0.79,2173,24241,0.0516,19.4,0,0,0,0,0,0,93.52,60367471
2357,2775.143,415,451,0.77,2102,23635,0.0483,20.7,0,0,0,0,0,0,93.52,60367471
2324,2671.857,260,426.286,0.77,2009,23381,0.0466,21.4,0,0,0,0,0,0,93.52,60367471
1739,2598,333,409,0.76,1956,22309,0.0464,21.5,0,0,0,0,0,0,93.52,60367471
2091,2506.857,382,387.286,0.75,1863,21586,0.0442,22.6,0,0,0,0,0,0,93.52,60367471
2086,2323.429,323,371,0.73,1795,21005,0.0409,24.4,0,0,0,0,0,0,93.52,60367471
1872,2212.857,285,345.429,0.71,1694,19843,0.0388,25.8,0,0,0,0,0,0,93.52,60367471
1965,2062,269,323.857,0.7,1578,19147,0.0351,28.5,0,0,0,0,0,0,93.52,60367471
1900,1996.714,474,332.286,0.69,1539,18896,0.0348,28.7,0,0,0,0,0,0,93.52,60367471
1389,1863.143,174,320,0.68,1501,18743,0.0329,30.4,0,0,0,0,0,0,93.52,60367471
1221,1789.143,195,300.286,0.67,1479,18302,0.0312,32.1,0,0,0,0,0,0,75,60367471
1075,1644,236,279.429,0.65,1427,17697,0.0288,34.7,0,0,0,0,0,0,75,60367471
1444,1552.286,369,286,0.66,1333,17102,0.0272,36.8,0,0,0,0,0,0,75,60367471
1401,1485,274,284.429,0.66,1311,16485,0.0259,38.7,0,0,0,0,0,0,75,60367471
1327,1393.857,243,280.714,0.65,1168,15804,0.0249,40.1,0,0,0,0,0,0,75,60367471
1083,1277.143,194,240.714,0.64,1034,14868,0.0221,45.3,0,0,0,0,0,0,75,60367471
802,1193.286,165,239.429,0.65,1027,14645,0.0203,49.3,0,0,0,0,0,0,75,60367471
744,1125.143,179,237.143,0.68,999,14538,0.019,52.7,0,0,0,0,0,0,75,60367471
1402,1171.857,172,228,0.71,952,13817,0.0192,52.1,0,0,0,0,0,0,75,60367471
888,1092.429,195,203.143,0.68,893,13065,0.018,55.5,0,0,0,0,0,0,75,60367471
992,1034,262,201.429,0.66,855,12308,0.017,58.9,0,0,0,0,0,0,75,60367471
789,957.143,242,201.286,0.64,808,11600,0.0156,64.3,0,0,0,0,0,0,75,60367471
875,927.429,153,195.429,0.65,775,11175,0.0151,66.3,0,0,0,0,0,0,78.7,60367471
675,909.286,145,192.571,0.65,762,11073,0.0145,69,0,0,0,0,0,0,78.7,60367471
451,867.429,99,181.143,0.66,749,10956,0.014,71.6,0,0,0,0,0,0,67.59,60367471
813,783.286,162,179.714,0.68,716,10707,0.0127,78.6,0,0,0,0,0,0,67.59,60367471
665,751.429,161,174.857,0.67,676,10300,0.0121,82.9,0,0,0,0,0,0,67.59,60367471
642,701.429,156,159.714,0.66,640,9909,0.0113,88.8,0,0,0,0,0,0,67.59,60367471
652,681.857,130,143.714,0.66,595,9552,0.0108,92.8,0,0,0,0,0,0,67.59,60367471
669,652.429,119,138.857,0.67,572,9267,0.0102,97.7,0,0,0,0,0,0,67.59,60367471
531,631.857,50,125.286,0.67,553,9166,0.01,99.9,0,0,0,0,0,0,67.59,60367471
300,610.286,92,124.286,0.66,541,8726,0.0097,103.2,0,0,0,0,0,0,67.59,60367471
397,550.857,78,112.286,0.67,521,8438,0.0089,112.9,0,0,0,0,0,0,67.59,60367471
584,539.286,117,106,0.7,505,8234,0.0087,115.4,0,0,0,0,0,0,67.59,60367471
593,532.286,70,93.714,0.7,489,7868,0.0085,118,0,0,0,0,0,0,67.59,60367471
516,512.857,87,87.571,0.68,475,7569,0.0082,121.6,0,0,0,0,0,0,67.59,60367471
416,476.714,111,86.429,0.65,450,7130,0.0077,129.9,0,0,0,0,0,0,67.59,60367471
333,448.429,75,90,0.64,435,6822,0.0073,137.5,0,0,0,0,0,0,67.59,60367471
200,434.143,60,85.429,0.63,424,6523,0.0071,140.8,0,0,0,0,0,0,67.59,60367471
318,422.857,55,82.143,0.63,408,6324,0.007,142.7,0,0,0,0,0,0,67.59,60367471
321,385.286,71,75.571,0.62,353,6095,0.0069,145.5,0,0,0,0,0,0,67.59,60367471
177,325.857,88,78.143,0.63,338,5841,0.0062,160.6,0,0,0,0,0,0,67.59,60367471
518,326.143,85,77.857,0.71,316,5617,0.0064,157.4,0,0,0,0,0,0,67.59,60367471
270,305.286,72,72.286,0.7,293,5295,0.0059,169.6,0,0,0,0,0,0,67.59,60367471
197,285.857,53,69.143,0.71,287,5151,0.0056,178.8,0,0,0,0,0,0,67.59,60367471
280,297.286,65,69.857,0.75,283,5012,0.0059,169.9,0,0,0,0,0,0,67.59,60367471
283,292.286,79,73.286,0.77,263,4844,0.0057,174.2,0,0,0,0,0,0,67.59,60367471
202,275.286,71,73.286,0.75,249,4569,0.005,198.1,0,0,0,0,0,0,67.59,60367471
379,304.143,53,68.286,0.8,236,4367,0.0054,185.2,0,0,0,0,0,0,67.59,60367471
163,253.429,56,64.143,0.8,227,4120,0.0044,225.4,0,0,0,0,0,0,67.59,60367471
346,264.286,78,65,0.89,220,3967,0.0049,203.9,0,0,0,0,0,0,67.59,60367471
338,284.429,44,63.714,0.95,209,3803,0.0052,193,0,0,0,0,0,0,67.59,60367471
301,287.429,26,58.143,0.96,207,3696,0.0052,191.4,0,0,0,0,0,0,67.59,60367471
210,277,34,51.714,0.95,177,3478,0.0051,194.5,0,0,0,0,0,0,67.59,60367471
328,295,43,47.714,0.94,163,3276,0.0053,189.9,0,0,0,0,0,0,67.59,60367471
331,288.143,66,49.571,0.95,168,3035,0.0052,192.2,0,0,0,0,0,0,67.59,60367471
-148,243.714,47,48.286,0.96,161,2793,0.0046,219.6,0,0,0,0,0,0,67.59,60367471
264,232,49,44.143,0.98,152,2626,0.0043,233.8,0,0,0,0,0,0,67.59,60367471
224,215.714,24,41.286,0.99,148,2462,0.0042,240.8,0,0,0,0,0,0,67.59,60367471
221,204.286,23,40.857,1.02,127,2165,0.0039,254.9,0,0,0,0,0,0,67.59,60367471
113,190.429,18,38.571,1.07,115,1968,0.0037,268.7,0,0,0,0,0,0,67.59,60367471
577,226,-31,28,1.15,107,1717,0.0047,210.9,0,0,0,0,0,0,67.59,60367471
296,221,34,23.429,1.03,103,1618,0.0047,214.3,0,0,0,0,0,0,67.59,60367471
255,278.571,30,21,0.91,105,1461,0.006,167.6,0,0,0,0,0,0,67.59,60367471
175,265.857,8,15.143,0.82,97,1357,0.0056,179.2,0,0,0,0,0,0,67.59,60367471
174,258.714,22,14.857,0.79,98,1258,0.0055,182.4,0,0,0,0,0,0,67.59,60367471
126,245.143,6,12.429,0.78,96,1216,0.0052,191.4,0,0,0,0,0,0,67.59,60367471
142,249.286,23,13.143,0.8,93,1183,0.0052,192.7,0,0,0,0,0,0,67.59,60367471
182,192.857,21,20.571,0.79,87,1112,0.004,250.7,0,0,0,0,0,0,67.59,60367471
201,179.286,30,20,0.83,82,1045,0.0037,267.4,0,0,0,0,0,0,67.59,60367471
223,174.714,15,17.857,0.89,79,1035,0.0037,272.2,0,0,0,0,0,0,67.59,60367471
235,183.286,21,19.714,0.94,71,1011,0.004,252.2,0,0,0,0,0,0,67.59,60367471
